mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
203.05964789390563,3.3625717399181556,0.6119577884674072,0.005996108761141611,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8031327874688501,0.8092737629049483,0.8058027767888929,0.8065147739409042,0.8058917764328942,0.806123175507298,0.0019584775604698126,2
407.06256170272826,5.981988906287977,1.2179423809051513,0.007816138834822682,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8090067639729441,0.8164827340690637,0.8122107511569954,0.8099857600569598,0.8145247419010324,0.8124421502313991,0.002776788892844415,1
211.65876498222352,3.2394638727047846,0.5676005363464356,0.004684655182710503,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.7760768956924172,0.7826628693485226,0.7788358846564614,0.775186899252403,0.7809718761124955,0.7787468850124599,0.0028318114779451,4
424.05843181610106,6.298962143644415,1.1202029705047607,0.009648129461819087,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.783997864008544,0.7898718405126379,0.7867568529725881,0.7801708793164828,0.7876468494126023,0.785688857244571,0.003340036998753777,3
