mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
46.0956805229187,0.5489319467426975,0.019802093505859375,0.003701686892914247,gini,best,"{'criterion': 'gini', 'splitter': 'best'}",0.7169811320754716,0.7179601281594874,0.7179601281594874,0.7168031327874689,0.7212531149875401,0.718191527233891,0.0016045626329280196,1
48.477388572692874,0.8083838895916736,0.018158864974975587,0.0003950208467679994,gini,random,"{'criterion': 'gini', 'splitter': 'random'}",0.7058561765752936,0.7173371306514774,0.7069241723033108,0.7065681737273051,0.7095941616233535,0.7092559629761481,0.004234138771493465,2
36.36314187049866,0.4015527866604971,0.016961193084716795,1.0815482470446021e-05,entropy,best,"{'criterion': 'entropy', 'splitter': 'best'}",0.6936632253470986,0.7021181915272339,0.6940192239231043,0.7051441794232823,0.6940192239231043,0.6977928088287647,0.004863844794371225,3
41.77867002487183,0.4181149684319911,0.016572189331054688,0.0005037009774928321,entropy,random,"{'criterion': 'entropy', 'splitter': 'random'}",0.6866322534709861,0.6895692417230331,0.6921502313990744,0.6927732289070844,0.6877892488430046,0.6897828408686365,0.0023871821570210358,4
